pitch,roll,elbow_p,elbow_yaw,hand_x,hand_z,x_osc,z_osc,qacc_max,stable,z_ok,x_ok,candidate
-1.0,1.5,0.0,1.5,0.3219,0.8886,0.0,3e-05,0.81,True,False,True,False
-1.0,1.5,0.0,2.0,0.2537,0.9181,0.0,1e-05,0.81,True,False,True,False
-1.0,1.5,0.5,0.0,0.3949,0.7729,0.00061,0.0006,1.67,True,True,True,True
-1.0,1.5,0.5,0.5,0.3821,0.765,0.0,0.0,0.81,True,True,True,True
-1.0,1.5,0.5,1.0,0.3625,0.8147,1e-05,3e-05,0.81,True,True,True,True
-1.0,1.5,0.5,1.5,0.316,0.8705,0.0,3e-05,0.81,True,False,True,False
-1.0,1.5,0.5,2.0,0.2484,0.9016,0.0,1e-05,0.81,True,False,False,False
-1.0,1.5,1.0,0.0,0.3971,0.777,5e-05,1e-05,51.71,True,True,True,True
-1.0,1.5,1.0,0.5,0.3793,0.7686,0.0,0.0,0.81,True,True,True,True
-1.0,1.5,1.0,1.0,0.3416,0.7774,2e-05,5e-05,0.81,True,True,True,True
-1.0,1.5,1.0,1.5,0.2933,0.8379,0.0,7e-05,0.81,True,True,True,True
-1.0,1.5,1.0,2.0,0.2259,0.8612,0.0,1e-05,0.81,True,False,False,False
-1.0,1.5,1.5,0.0,0.399,0.778,0.0,0.0,0.81,True,True,True,True
-1.0,1.5,1.5,0.5,0.3793,0.7753,0.00013,6e-05,37.72,True,True,True,True
-1.0,1.5,1.5,1.0,0.3236,0.7688,1e-05,0.0,148.31,True,True,True,True
-1.0,1.5,1.5,1.5,0.2539,0.7668,0.00013,9e-05,2.63,True,True,True,True
-1.0,1.5,1.5,2.0,0.1919,0.8069,0.0,0.0,0.81,True,True,False,False
-1.0,1.5,2.0,0.0,0.3619,0.7069,0.0001,0.0,0.81,True,True,True,True
-1.0,1.5,2.0,0.5,0.3762,0.7772,0.00026,0.00112,9.76,True,True,True,True
-1.0,1.5,2.0,1.0,0.2921,0.7726,0.00029,0.00056,478.71,True,True,True,True
-1.0,1.5,2.0,1.5,0.2193,0.7709,5e-05,0.00028,1.4,True,True,False,False
-1.0,1.5,2.0,2.0,0.1863,0.7685,0.0,1e-05,0.81,True,True,False,False
-0.5,-0.5,-1.0,0.0,-0.023,1.0307,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,-1.0,0.5,-0.0106,1.0889,1e-05,1e-05,0.81,True,False,False,False
-0.5,-0.5,-1.0,1.0,0.0071,1.1179,1e-05,1e-05,0.81,True,False,False,False
-0.5,-0.5,-1.0,1.5,0.0257,1.1103,1e-05,1e-05,0.81,True,False,False,False
-0.5,-0.5,-1.0,2.0,0.0408,1.0681,0.0,0.0,0.81,True,False,False,False
-0.5,-0.5,-0.5,0.0,-0.023,1.0308,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,-0.5,0.5,0.0218,1.0804,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,-0.5,1.0,0.0641,1.1029,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,-0.5,1.5,0.0934,1.0925,1e-05,1e-05,0.81,True,False,False,False
-0.5,-0.5,-0.5,2.0,0.1023,1.0519,0.0,0.0,0.81,True,False,False,False
-0.5,-0.5,0.0,0.0,-0.023,1.0308,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,0.0,0.5,0.0443,1.0579,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,0.0,1.0,0.1036,1.0633,2e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,0.0,1.5,0.14,1.0455,1e-05,1e-05,0.81,True,False,False,False
-0.5,-0.5,0.0,2.0,0.1447,1.0091,0.0,0.0,0.81,True,False,False,False
-0.5,-0.5,0.5,0.0,-0.023,1.0308,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,0.5,0.5,0.0514,1.0269,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,0.5,1.0,0.1157,1.0088,2e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,0.5,1.5,0.1543,0.9809,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,0.5,2.0,0.1577,0.9504,0.0,0.0,0.81,True,False,False,False
-0.5,-0.5,1.0,0.0,-0.0229,1.0308,1e-05,1e-05,0.81,True,False,False,False
-0.5,-0.5,1.0,0.5,0.0412,0.995,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,1.0,1.0,0.0977,0.9528,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,1.0,1.5,0.1328,0.9148,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,1.0,2.0,0.1382,0.8902,0.0,1e-05,0.81,True,False,False,False
-0.5,-0.5,1.5,0.0,-0.0228,1.0306,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,1.5,0.5,0.0164,0.9699,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,1.5,1.0,0.0541,0.9091,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,1.5,1.5,0.0811,0.8631,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,1.5,2.0,0.091,0.8431,1e-05,1e-05,0.81,True,True,False,False
-0.5,-0.5,2.0,0.0,-0.023,1.0305,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,2.0,0.5,-0.0171,0.9578,1e-05,2e-05,0.81,True,False,False,False
-0.5,-0.5,2.0,1.0,-0.0045,0.8881,1e-05,3e-05,0.81,True,False,False,False
-0.5,-0.5,2.0,1.5,0.0118,0.8384,1e-05,2e-05,0.81,True,True,False,False
-0.5,-0.5,2.0,2.0,0.0278,0.8206,1e-05,1e-05,0.81,True,True,False,False
-0.5,0.0,-1.0,0.0,0.0602,0.8795,1e-05,2e-05,0.82,True,False,False,False
-0.5,0.0,-1.0,0.5,0.0652,0.9513,1e-05,2e-05,0.81,True,False,False,False
-0.5,0.0,-1.0,1.0,0.0687,1.0064,2e-05,3e-05,0.81,True,False,False,False
-0.5,0.0,-1.0,1.5,0.0699,1.0309,1e-05,2e-05,0.81,True,False,False,False
-0.5,0.0,-1.0,2.0,0.0684,1.0186,0.0,1e-05,0.81,True,False,False,False
-0.5,0.0,-0.5,0.0,0.0602,0.8795,1e-05,2e-05,0.82,True,False,False,False
-0.5,0.0,-0.5,0.5,0.0989,0.9401,1e-05,3e-05,0.81,True,False,False,False
-0.5,0.0,-0.5,1.0,0.1281,0.9866,2e-05,3e-05,0.81,True,False,False,False
-0.5,0.0,-0.5,1.5,0.1404,1.0072,1e-05,2e-05,0.81,True,False,False,False
-0.5,0.0,-0.5,2.0,0.1326,0.9971,0.0,0.0,0.81,True,False,False,False
-0.5,0.0,0.0,0.0,0.0602,0.8795,1e-05,3e-05,0.83,True,False,False,False
-0.5,0.0,0.0,0.5,0.1231,0.9141,2e-05,3e-05,0.81,True,False,False,False
-0.5,0.0,0.0,1.0,0.1706,0.9406,2e-05,3e-05,0.81,True,False,False,False
-0.5,0.0,0.0,1.5,0.1907,0.9527,1e-05,1e-05,0.81,True,False,False,False
-0.5,0.0,0.0,2.0,0.1785,0.9474,0.0,0.0,0.81,True,False,False,False
-0.5,0.0,0.5,0.0,0.0602,0.8796,1e-05,2e-05,0.83,True,False,False,False
-0.5,0.0,0.5,0.5,0.1319,0.8796,1e-05,3e-05,0.81,True,False,False,False
-0.5,0.0,0.5,1.0,0.1858,0.88,2e-05,3e-05,0.81,True,False,False,False
-0.5,0.0,0.5,1.5,0.2087,0.8808,1e-05,2e-05,0.81,True,False,False,False
-0.5,0.0,0.5,2.0,0.1949,0.8819,0.0,0.0,0.81,True,False,False,False
-0.5,0.0,1.0,0.0,0.0603,0.8795,1e-05,2e-05,0.82,True,False,False,False
-0.5,0.0,1.0,0.5,0.1231,0.8452,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.0,1.0,1.0,0.1701,0.8196,1e-05,3e-05,0.81,True,True,False,False
-0.5,0.0,1.0,1.5,0.19,0.8093,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.0,1.0,2.0,0.178,0.8166,0.0,1e-05,0.81,True,True,False,False
-0.5,0.0,1.5,0.0,0.0604,0.8793,1e-05,2e-05,0.83,True,False,False,False
-0.5,0.0,1.5,0.5,0.0989,0.8191,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.0,1.5,1.0,0.1275,0.7742,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.0,1.5,1.5,0.1394,0.7555,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.0,1.5,2.0,0.1314,0.7974,0.00022,2e-05,0.81,True,True,False,False
-0.5,0.0,2.0,0.0,0.0602,0.8792,1e-05,2e-05,0.84,True,False,False,False
-0.5,0.0,2.0,0.5,0.065,0.8079,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.0,2.0,1.0,0.0684,0.7547,2e-05,3e-05,0.81,True,True,False,False
-0.5,0.0,2.0,1.5,0.0694,0.7324,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.0,2.0,2.0,0.0666,0.7466,0.0,0.0,0.81,True,True,False,False
-0.5,0.5,-1.0,0.0,0.1411,0.7297,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,-1.0,0.5,0.1459,0.8022,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,-1.0,1.0,0.1411,0.8731,1e-05,3e-05,0.81,True,False,False,False
-0.5,0.5,-1.0,1.5,0.1275,0.925,1e-05,2e-05,0.81,True,False,False,False
-0.5,0.5,-1.0,2.0,0.1087,0.9447,0.0,1e-05,0.81,True,False,False,False
-0.5,0.5,-0.5,0.0,0.141,0.7297,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,-0.5,0.5,0.1779,0.7938,1e-05,3e-05,0.81,True,True,False,False
-0.5,0.5,-0.5,1.0,0.1974,0.8583,1e-05,3e-05,0.81,True,False,False,False
-0.5,0.5,-0.5,1.5,0.1945,0.9072,1e-05,2e-05,0.81,True,False,False,False
-0.5,0.5,-0.5,2.0,0.1698,0.9286,0.0,0.0,0.81,True,False,False,False
-0.5,0.5,0.0,0.0,0.141,0.7298,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,0.0,0.5,0.1998,0.7716,1e-05,3e-05,0.81,True,True,False,False
-0.5,0.5,0.0,1.0,0.2359,0.8191,1e-05,3e-05,0.81,True,True,False,False
-0.5,0.5,0.0,1.5,0.2402,0.8607,1e-05,1e-05,0.81,True,False,False,False
-0.5,0.5,0.0,2.0,0.2116,0.8862,0.0,0.0,0.81,True,False,False,False
-0.5,0.5,0.5,0.0,0.1411,0.7298,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,0.5,0.5,0.2063,0.7411,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,0.5,1.0,0.2472,0.7654,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,0.5,1.5,0.2535,0.7969,0.0,1e-05,0.81,True,True,True,True
-0.5,0.5,0.5,2.0,0.2238,0.8279,0.0,0.0,0.81,True,True,False,False
-0.5,0.5,1.0,0.0,0.1412,0.7297,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,1.0,0.5,0.1958,0.7097,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,1.0,1.0,0.2285,0.7103,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,1.0,1.5,0.2461,0.7744,0.00023,1e-05,0.81,True,True,False,False
-0.5,0.5,1.0,2.0,0.2047,0.7707,0.0,0.0,0.81,True,True,False,False
-0.5,0.5,1.5,0.0,0.1412,0.7296,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,1.5,0.5,0.1708,0.6851,1e-05,1e-05,0.81,True,False,False,False
-0.5,0.5,1.5,1.0,0.1846,0.6673,1e-05,1e-05,0.81,True,False,False,False
-0.5,0.5,1.5,1.5,0.1701,0.6876,2e-05,0.00014,0.81,True,False,False,False
-0.5,0.5,1.5,2.0,0.156,0.7759,0.00022,0.00014,0.81,True,True,False,False
-0.5,0.5,2.0,0.0,0.1411,0.7295,1e-05,2e-05,0.81,True,True,False,False
-0.5,0.5,2.0,0.5,0.1374,0.6734,1e-05,1e-05,0.81,True,False,False,False
-0.5,0.5,2.0,1.0,0.1262,0.6468,1e-05,1e-05,0.81,True,False,False,False
-0.5,0.5,2.0,1.5,0.0694,0.6623,4e-05,4e-05,0.81,True,False,False,False
-0.5,0.5,2.0,2.0,0.0618,0.7042,5e-05,0.00015,0.81,True,True,False,False
-0.5,1.0,-1.0,0.0,0.1788,0.6496,0.00012,6e-05,1.28,True,False,False,False
-0.5,1.0,-1.0,0.5,0.2046,0.6994,7e-05,6e-05,0.81,True,True,False,False
-0.5,1.0,-1.0,1.0,0.2036,0.7627,1e-05,1e-05,0.81,True,True,False,False
-0.5,1.0,-1.0,1.5,0.183,0.828,0.0,1e-05,0.81,True,True,False,False
-0.5,1.0,-1.0,2.0,0.1497,0.8718,0.0,1e-05,0.81,True,False,False,False
-0.5,1.0,-0.5,0.0,0.178,0.6486,0.00013,7e-05,1.02,True,False,False,False
-0.5,1.0,-0.5,0.5,0.2259,0.7067,4e-05,4e-05,0.81,True,True,False,False
-0.5,1.0,-0.5,1.0,0.2547,0.7826,0.00013,8e-05,0.81,True,True,True,True
-0.5,1.0,-0.5,1.5,0.2419,0.8269,0.0,1e-05,0.81,True,True,False,False
-0.5,1.0,-0.5,2.0,0.2034,0.8708,0.0,1e-05,0.81,True,False,False,False
-0.5,1.0,0.0,0.0,0.1771,0.648,0.00013,6e-05,0.81,True,False,False,False
-0.5,1.0,0.0,0.5,0.2353,0.7006,1e-05,1e-05,0.81,True,True,False,False
-0.5,1.0,0.0,1.0,0.2945,0.7775,0.0,0.0,0.81,True,True,True,True
-0.5,1.0,0.0,1.5,0.2775,0.8062,0.0,0.0,0.81,True,True,True,True
-0.5,1.0,0.0,2.0,0.2361,0.8473,0.0,0.0,0.81,True,True,False,False
-0.5,1.0,0.5,0.0,0.1771,0.6481,0.00013,6e-05,0.81,True,False,False,False
-0.5,1.0,0.5,0.5,0.2265,0.6793,0.00022,0.00023,0.81,True,False,False,False
-0.5,1.0,0.5,1.0,0.314,0.7559,0.0004,0.00015,278.8,True,True,True,True
-0.5,1.0,0.5,1.5,0.2895,0.7855,1e-05,0.0,0.81,True,True,True,True
-0.5,1.0,0.5,2.0,0.2394,0.8085,2e-05,0.0,0.81,True,True,False,False
-0.5,1.0,1.0,0.0,0.1775,0.6483,0.00012,6e-05,0.81,True,False,False,False
-0.5,1.0,1.0,0.5,0.2093,0.6582,0.0003,0.00032,20.45,True,False,False,False
-0.5,1.0,1.0,1.0,0.3039,0.7605,0.00119,3e-05,29.71,True,True,True,True
-0.5,1.0,1.0,1.5,0.2764,0.7543,0.00051,0.00017,272.32,True,True,True,True
-0.5,1.0,1.0,2.0,0.2222,0.7821,0.00031,1e-05,1.89,True,True,False,False
-0.5,1.0,1.5,0.0,0.178,0.6486,0.00012,5e-05,0.81,True,False,False,False
-0.5,1.0,1.5,0.5,0.1862,0.6412,0.00048,0.00014,60.38,True,False,False,False
-0.5,1.0,1.5,1.0,0.1834,0.6406,0.00087,5e-05,11.27,True,False,False,False
-0.5,1.0,1.5,1.5,0.1734,0.7544,0.00023,7e-05,348.41,True,True,False,False
-0.5,1.0,1.5,2.0,0.1764,0.7542,4e-05,9e-05,320.02,True,True,False,False
-0.5,1.0,2.0,0.0,0.178,0.6485,0.00012,6e-05,0.81,True,False,False,False
-0.5,1.0,2.0,0.5,0.1549,0.6288,0.00025,0.00015,75.84,True,False,False,False
-0.5,1.0,2.0,1.0,0.0416,0.6103,0.00196,0.00152,111.0,True,False,False,False
-0.5,1.0,2.0,1.5,0.0314,0.6286,0.00106,0.00019,42.52,True,False,False,False
-0.5,1.0,2.0,2.0,0.0373,0.687,8e-05,0.00015,6.75,True,False,False,False
-0.5,1.5,-1.0,0.0,0.2134,0.7131,0.00713,0.00124,42.78,True,True,False,False
-0.5,1.5,-1.0,0.5,0.2593,0.7978,0.00257,0.00114,19.56,True,True,True,True
-0.5,1.5,-1.0,1.0,0.2607,0.7981,0.0029,0.00128,14.51,True,True,True,True
-0.5,1.5,-1.0,1.5,0.2537,0.8022,0.00072,0.0002,36.39,True,True,True,True
-0.5,1.5,-1.0,2.0,0.2025,0.8386,4e-05,0.0001,1.19,True,True,False,False
-0.5,1.5,-0.5,0.0,0.2154,0.6775,0.0035,0.00246,2030.75,False,False,False,False
-0.5,1.5,-0.5,0.5,0.3254,0.7957,0.00367,0.00237,27.26,True,True,True,True
-0.5,1.5,-0.5,1.0,0.3239,0.7963,0.00361,0.00238,24.51,True,True,True,True
-0.5,1.5,-0.5,1.5,0.2975,0.8218,4e-05,0.00016,1.16,True,True,True,True
-0.5,1.5,-0.5,2.0,0.2395,0.8663,2e-05,0.00013,1.19,True,False,False,False
-0.5,1.5,0.0,0.0,0.2275,0.6907,0.00077,0.00359,349.2,True,True,False,False
-0.5,1.5,0.0,0.5,0.3434,0.7964,0.00372,0.00249,43.29,True,True,True,True
-0.5,1.5,0.0,1.0,0.3441,0.7961,0.00376,0.00267,92.66,True,True,True,True
-0.5,1.5,0.0,1.5,0.3158,0.829,4e-05,0.00017,1.16,True,True,True,True
-0.5,1.5,0.0,2.0,0.2562,0.8728,1e-05,0.00014,1.19,True,False,True,False
-0.5,1.5,0.5,0.0,0.1956,0.658,0.00036,0.00025,2.54,True,False,False,False
-0.5,1.5,0.5,0.5,0.3295,0.7959,0.00402,0.00203,29.28,True,True,True,True
-0.5,1.5,0.5,1.0,0.3267,0.7978,0.00389,0.0019,33.11,True,True,True,True
-0.5,1.5,0.5,1.5,0.3072,0.8114,1e-05,0.00013,44.36,True,True,True,True
-0.5,1.5,0.5,2.0,0.2484,0.8564,2e-05,0.00014,1.19,True,False,False,False
-0.5,1.5,1.0,0.0,0.1955,0.6579,0.00036,0.00024,1.76,True,False,False,False
-0.5,1.5,1.0,0.5,0.2898,0.7855,0.00421,0.00178,909.75,True,True,True,True
-0.5,1.5,1.0,1.0,0.2657,0.7962,0.00328,0.00101,16.76,True,True,True,True
-0.5,1.5,1.0,1.5,0.2544,0.8016,0.0033,0.00104,27.51,True,True,True,True
-0.5,1.5,1.0,2.0,0.2179,0.8216,4e-05,0.00012,1.2,True,True,False,False
-0.5,1.5,1.5,0.0,0.1955,0.658,0.00036,0.00024,2.21,True,False,False,False
-0.5,1.5,1.5,0.5,0.1138,0.5948,1e-05,7e-05,0.81,True,False,False,False
-0.5,1.5,1.5,1.0,0.1814,0.786,0.00185,0.00087,1441.79,True,True,False,False
-0.5,1.5,1.5,1.5,0.1794,0.7874,0.00148,0.00094,53.08,True,True,False,False
-0.5,1.5,1.5,2.0,0.1779,0.7908,0.00014,0.00035,114.22,True,True,False,False
-0.5,1.5,2.0,0.0,0.1963,0.6585,0.00037,0.00026,1.79,True,False,False,False
-0.5,1.5,2.0,0.5,0.0543,0.622,0.00039,0.00069,4.84,True,False,False,False
-0.5,1.5,2.0,1.0,0.0536,0.6203,0.00039,0.00071,5.7,True,False,False,False
-0.5,1.5,2.0,1.5,0.1142,0.644,0.00018,0.00032,1.91,True,False,False,False
-0.5,1.5,2.0,2.0,0.1787,0.777,0.00028,0.00125,523.04,True,True,False,False
0.0,-0.5,-1.0,0.0,0.0579,1.0508,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,-1.0,0.5,0.0969,1.0958,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,-1.0,1.0,0.1265,1.1127,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,-1.0,1.5,0.1392,1.0972,0.0,1e-05,0.81,True,False,False,False
0.0,-0.5,-1.0,2.0,0.1319,1.0531,0.0,0.0,0.81,True,False,False,False
0.0,-0.5,-0.5,0.0,0.0579,1.0508,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,-0.5,0.5,0.1212,1.0727,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,-0.5,1.0,0.1691,1.072,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,-0.5,1.5,0.1897,1.0489,0.0,1e-05,0.81,True,False,False,False
0.0,-0.5,-0.5,2.0,0.1778,1.0092,0.0,0.0,0.81,True,False,False,False
0.0,-0.5,0.0,0.0,0.0579,1.0508,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,0.0,0.5,0.1301,1.0421,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,0.0,1.0,0.1844,1.0183,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,0.0,1.5,0.2077,0.9853,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,0.0,2.0,0.1943,0.9514,0.0,0.0,0.81,True,False,False,False
0.0,-0.5,0.5,0.0,0.058,1.0508,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,0.5,0.5,0.1212,1.0115,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,0.5,1.0,0.1687,0.9647,0.0,4e-05,0.81,True,False,False,False
0.0,-0.5,0.5,1.5,0.1891,0.9219,0.0,2e-05,0.81,True,False,False,False
0.0,-0.5,0.5,2.0,0.1773,0.8937,0.0,0.0,0.81,True,False,False,False
0.0,-0.5,1.0,0.0,0.058,1.0507,0.0,2e-05,0.82,True,False,False,False
0.0,-0.5,1.0,0.5,0.0969,0.9883,0.0,2e-05,0.82,True,False,False,False
0.0,-0.5,1.0,1.0,0.126,0.9243,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,1.0,1.5,0.1384,0.8743,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,1.0,2.0,0.1312,0.8503,0.0,1e-05,0.81,True,False,False,False
0.0,-0.5,1.5,0.0,0.0579,1.0506,0.0,2e-05,0.82,True,False,False,False
0.0,-0.5,1.5,0.5,0.0629,0.9784,0.0,2e-05,0.83,True,False,False,False
0.0,-0.5,1.5,1.0,0.0667,0.907,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,1.5,1.5,0.0683,0.8538,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,1.5,2.0,0.0673,0.8317,0.0,1e-05,0.81,True,True,False,False
0.0,-0.5,2.0,0.0,0.0578,1.0506,0.0,2e-05,0.82,True,False,False,False
0.0,-0.5,2.0,0.5,0.0278,0.9841,0.0,2e-05,0.82,True,False,False,False
0.0,-0.5,2.0,1.0,0.0052,0.9169,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,2.0,1.5,-0.0044,0.8655,0.0,3e-05,0.81,True,False,False,False
0.0,-0.5,2.0,2.0,0.0011,0.8423,0.0,1e-05,0.81,True,True,False,False
0.0,0.0,-1.0,0.0,0.0577,0.878,0.0,3e-05,0.94,True,False,False,False
0.0,0.0,-1.0,0.5,0.0966,0.9387,0.0,3e-05,0.91,True,False,False,False
0.0,0.0,-1.0,1.0,0.1262,0.9854,0.0,3e-05,0.81,True,False,False,False
0.0,0.0,-1.0,1.5,0.139,1.0064,0.0,2e-05,0.81,True,False,False,False
0.0,0.0,-1.0,2.0,0.1318,0.9965,0.0,1e-05,0.81,True,False,False,False
0.0,0.0,-0.5,0.0,0.0577,0.8781,0.0,3e-05,0.94,True,False,False,False
0.0,0.0,-0.5,0.5,0.1208,0.9127,0.0,3e-05,0.9,True,False,False,False
0.0,0.0,-0.5,1.0,0.1687,0.9395,0.0,4e-05,0.81,True,False,False,False
0.0,0.0,-0.5,1.5,0.1894,0.9518,0.0,2e-05,0.81,True,False,False,False
0.0,0.0,-0.5,2.0,0.1777,0.9468,0.0,0.0,0.81,True,False,False,False
0.0,0.0,0.0,0.0,0.0577,0.8781,0.0,3e-05,0.94,True,False,False,False
0.0,0.0,0.0,0.5,0.1297,0.8782,0.0,4e-05,0.89,True,False,False,False
0.0,0.0,0.0,1.0,0.184,0.8789,0.0,4e-05,0.81,True,False,False,False
0.0,0.0,0.0,1.5,0.2074,0.8799,0.0,2e-05,0.81,True,False,False,False
0.0,0.0,0.0,2.0,0.1941,0.8813,0.0,0.0,0.81,True,False,False,False
0.0,0.0,0.5,0.0,0.0579,0.878,0.0,3e-05,0.94,True,False,False,False
0.0,0.0,0.5,0.5,0.1209,0.8438,0.0,3e-05,0.9,True,True,False,False
0.0,0.0,0.5,1.0,0.1683,0.8185,0.0,4e-05,0.81,True,True,False,False
0.0,0.0,0.5,1.5,0.1887,0.8084,0.0,2e-05,0.81,True,True,False,False
0.0,0.0,0.5,2.0,0.1772,0.8161,0.0,0.0,0.81,True,True,False,False
0.0,0.0,1.0,0.0,0.0579,0.8779,0.0,3e-05,0.95,True,False,False,False
0.0,0.0,1.0,0.5,0.0966,0.8177,0.0,3e-05,0.91,True,True,False,False
0.0,0.0,1.0,1.0,0.1257,0.773,0.0,4e-05,0.81,True,True,False,False
0.0,0.0,1.0,1.5,0.1382,0.7546,0.0,2e-05,0.81,True,True,False,False
0.0,0.0,1.0,2.0,0.1361,0.7986,0.00025,2e-05,0.81,True,True,False,False
0.0,0.0,1.5,0.0,0.0578,0.8778,0.0,3e-05,0.95,True,False,False,False
0.0,0.0,1.5,0.5,0.0628,0.8065,0.0,3e-05,0.92,True,True,False,False
0.0,0.0,1.5,1.0,0.0665,0.7535,0.0,3e-05,0.81,True,True,False,False
0.0,0.0,1.5,1.5,0.0681,0.7316,0.0,2e-05,0.81,True,True,False,False
0.0,0.0,1.5,2.0,0.0663,0.7458,0.0,0.0,0.81,True,True,False,False
0.0,0.0,2.0,0.0,0.0576,0.8778,0.0,3e-05,0.95,True,False,False,False
0.0,0.0,2.0,0.5,0.0277,0.8129,0.0,3e-05,0.91,True,True,False,False
0.0,0.0,2.0,1.0,0.0053,0.7646,0.0,3e-05,0.81,True,True,False,False
0.0,0.0,2.0,1.5,-0.0044,0.7447,0.0,2e-05,0.81,True,True,False,False
0.0,0.0,2.0,2.0,0.0011,0.7579,0.0,1e-05,0.81,True,True,False,False
0.0,0.5,-1.0,0.0,0.0576,0.708,0.0,3e-05,0.84,True,True,False,False
0.0,0.5,-1.0,0.5,0.0963,0.7694,0.0,3e-05,0.84,True,True,False,False
0.0,0.5,-1.0,1.0,0.1259,0.834,0.0,4e-05,0.81,True,True,False,False
0.0,0.5,-1.0,1.5,0.1387,0.8861,0.0,3e-05,0.81,True,False,False,False
0.0,0.5,-1.0,2.0,0.1316,0.9126,0.0,1e-05,0.81,True,False,False,False
0.0,0.5,-0.5,0.0,0.0576,0.708,0.0,3e-05,0.84,True,True,False,False
0.0,0.5,-0.5,0.5,0.1205,0.7468,0.0,3e-05,0.81,True,True,False,False
0.0,0.5,-0.5,1.0,0.1683,0.7942,0.0,4e-05,0.81,True,True,False,False
0.0,0.5,-0.5,1.5,0.189,0.8386,0.0,2e-05,0.81,True,True,False,False
0.0,0.5,-0.5,2.0,0.1775,0.8693,0.0,0.0,0.81,True,False,False,False
0.0,0.5,0.0,0.0,0.0576,0.7081,0.0,3e-05,0.84,True,True,False,False
0.0,0.5,0.0,0.5,0.1293,0.7169,0.0,3e-05,0.81,True,True,False,False
0.0,0.5,0.0,1.0,0.1835,0.7416,0.0,3e-05,0.81,True,True,False,False
0.0,0.5,0.0,1.5,0.207,0.7761,0.0,2e-05,0.81,True,True,False,False
0.0,0.5,0.0,2.0,0.194,0.8122,0.0,0.0,0.81,True,True,False,False
0.0,0.5,0.5,0.0,0.0577,0.708,0.0,3e-05,0.84,True,True,False,False
0.0,0.5,0.5,0.5,0.1205,0.687,0.0,3e-05,0.81,True,False,False,False
0.0,0.5,0.5,1.0,0.1679,0.6891,1e-05,3e-05,0.81,True,False,False,False
0.0,0.5,0.5,1.5,0.1864,0.7209,2e-05,7e-05,0.81,True,True,False,False
0.0,0.5,0.5,2.0,0.1812,0.7672,6e-05,2e-05,0.81,True,True,False,False
